time_index,Nb process http,Cpu http,Cpu global
2020-08-29 11:39:00,153.0,0.19,5.28
2020-08-29 11:40:00,144.0,0.06,5.57
2020-08-29 11:41:00,133.0,0.05,4.07
2020-08-29 11:42:00,136.0,0.05,4.79
2020-08-29 11:43:00,184.0,0.16,5.24
2020-08-29 11:44:00,128.0,0.03,4.66
2020-08-29 11:45:00,147.0,0.17,4.34
2020-08-29 11:46:00,171.0,0.06,4.7
2020-08-29 11:47:00,140.0,0.01,4.77
2020-08-29 11:48:00,132.0,0.03,3.76
2020-08-29 11:49:00,151.0,0.08,4.12
2020-08-29 11:50:00,141.0,0.06,3.99
2020-08-29 11:51:00,153.0,0.07,4.12
2020-08-29 11:52:00,170.0,0.06,4.69
2020-08-29 11:53:00,155.0,0.04,4.42
2020-08-29 11:54:00,132.0,0.06,4.18
2020-08-29 11:55:00,179.0,0.24,5.13
2020-08-29 11:56:00,150.0,0.03,4.85
2020-08-29 11:57:00,146.0,0.95,4.34
2020-08-29 11:58:00,157.0,0.12,4.96
2020-08-29 11:59:00,159.0,0.08,5.66
2020-08-29 12:00:00,141.0,0.03,6.28
2020-08-29 12:01:00,181.0,0.06,8.45
2020-08-29 12:02:00,163.0,0.04,6.2
2020-08-29 12:03:00,141.0,0.03,5.26
2020-08-29 12:04:00,144.0,0.11,4.96
2020-08-29 12:05:00,149.0,0.06,4.33
2020-08-29 12:06:00,126.0,0.22,4.02
2020-08-29 12:07:00,169.0,0.21,4.36
2020-08-29 12:08:00,159.0,0.07,4.03
2020-08-29 12:09:00,144.0,0.06,4.13
2020-08-29 12:10:00,160.0,0.23,4.58
2020-08-29 12:11:00,165.0,0.1,4.26
2020-08-29 12:12:00,137.0,0.01,4.15
2020-08-29 12:13:00,157.0,0.19,4.19
2020-08-29 12:14:00,170.0,0.05,3.73
2020-08-29 12:15:00,203.0,0.03,5.68
2020-08-29 12:16:00,164.0,0.02,8.38
2020-08-29 12:17:00,175.0,0.14,5.79
2020-08-29 12:18:00,143.0,0.02,4.84
2020-08-29 12:19:00,166.0,0.15,4.78
2020-08-29 12:20:00,176.0,0.16,4.39
2020-08-29 12:21:00,159.0,0.06,4.76
2020-08-29 12:22:00,149.0,0.04,4.4
2020-08-29 12:23:00,169.0,0.04,6.88
2020-08-29 12:24:00,214.0,0.2,6.92
2020-08-29 12:25:00,177.0,0.04,7.45
2020-08-29 12:26:00,188.0,0.23,7.3
2020-08-29 12:27:00,172.0,0.09,4.87
2020-08-29 12:28:00,158.0,0.07,4.73
2020-08-29 12:29:00,127.0,0.04,5.28
2020-08-29 12:30:00,158.0,0.12,6.12
2020-08-29 12:31:00,204.0,0.06,6.82
2020-08-29 12:32:00,154.0,0.04,6.78
2020-08-29 12:33:00,165.0,0.06,6.49
2020-08-29 12:34:00,187.0,0.19,7.66
2020-08-29 12:35:00,185.0,0.09,7.81
2020-08-29 12:36:00,163.0,0.07,8.87
2020-08-29 12:37:00,209.0,0.18,9.73
2020-08-29 12:38:00,167.0,0.06,9.47
2020-08-29 12:39:00,166.0,0.04,11.11
2020-08-29 12:40:00,190.0,0.17,9.19
2020-08-29 12:41:00,158.0,0.05,8.96
2020-08-29 12:42:00,159.0,0.03,8.28
2020-08-29 12:43:00,148.0,0.04,7.58
2020-08-29 12:44:00,161.0,0.19,8.74
2020-08-29 12:45:00,170.0,0.16,8.62
2020-08-29 12:46:00,180.0,0.11,9.34
2020-08-29 12:47:00,191.0,0.17,9.18
2020-08-29 12:48:00,149.0,0.03,6.81
2020-08-29 12:49:00,197.0,0.21,9.35
2020-08-29 12:50:00,161.0,0.06,8.45
2020-08-29 12:51:00,138.0,0.03,7.41
2020-08-29 12:52:00,186.0,0.37,6.9
2020-08-29 12:53:00,167.0,0.1,6.96
2020-08-29 12:54:00,137.0,0.03,6.78
2020-08-29 12:55:00,216.0,0.23,6.45
2020-08-29 12:56:00,169.0,0.06,6.33
2020-08-29 12:57:00,159.0,0.03,6.84
2020-08-29 12:58:00,176.0,0.12,6.87
2020-08-29 12:59:00,162.0,0.08,6.84
2020-08-29 13:00:00,148.0,0.03,7.16
2020-08-29 13:01:00,171.0,0.19,6.53
2020-08-29 13:02:00,185.0,0.21,8.45
2020-08-29 13:03:00,154.0,0.08,7.27
2020-08-29 13:04:00,168.0,0.23,5.98
2020-08-29 13:05:00,156.0,0.1,6.26
2020-08-29 13:06:00,156.0,0.07,6.23
2020-08-29 13:07:00,150.0,0.05,6.18
2020-08-29 13:08:00,170.0,0.04,7.1
2020-08-29 13:09:00,180.0,0.13,6.4
2020-08-29 13:10:00,181.0,0.15,6.33
2020-08-29 13:11:00,156.0,0.09,6.04
2020-08-29 13:12:00,149.0,0.06,6.13
2020-08-29 13:13:00,179.0,0.12,6.55
2020-08-29 13:14:00,157.0,0.04,5.92
2020-08-29 13:15:00,149.0,0.03,5.38
2020-08-29 13:16:00,160.0,0.19,7.76
2020-08-29 13:17:00,138.0,0.07,5.51
2020-08-29 13:18:00,137.0,0.07,4.56
2020-08-29 13:19:00,149.0,0.14,5.98
2020-08-29 13:20:00,141.0,0.09,5.35
2020-08-29 13:21:00,144.0,0.13,5.16
2020-08-29 13:22:00,154.0,0.18,5.64
2020-08-29 13:23:00,125.0,0.04,5.59
2020-08-29 13:24:00,143.0,0.19,5.53
2020-08-29 13:25:00,161.0,0.26,5.02
2020-08-29 13:26:00,141.0,0.08,7.07
2020-08-29 13:27:00,132.0,0.09,5.2
2020-08-29 13:28:00,157.0,0.23,5.47
2020-08-29 13:29:00,133.0,0.05,4.58
2020-08-29 13:30:00,147.0,0.07,4.05
2020-08-29 13:31:00,148.0,0.04,3.96
2020-08-29 13:32:00,168.0,0.29,5.38
2020-08-29 13:33:00,131.0,0.11,4.37
2020-08-29 13:34:00,170.0,0.23,5.19
2020-08-29 13:35:00,154.0,0.07,5.32
2020-08-29 13:36:00,153.0,0.05,4.98
2020-08-29 13:37:00,177.0,0.18,5.99
2020-08-29 13:38:00,159.0,0.07,6.05
2020-08-29 13:39:00,145.0,0.04,5.31
2020-08-29 13:40:00,173.0,0.15,6.01
2020-08-29 13:41:00,182.0,0.22,5.66
2020-08-29 13:42:00,136.0,0.04,5.55
2020-08-29 13:43:00,138.0,0.04,5.36
2020-08-29 13:44:00,151.0,0.19,4.3
2020-08-29 13:45:00,123.0,0.07,5.04
2020-08-29 13:46:00,157.0,0.03,5.39
2020-08-29 13:47:00,182.0,0.08,5.68
2020-08-29 13:48:00,133.0,0.04,5.65
2020-08-29 13:49:00,171.0,0.09,5.9
2020-08-29 13:50:00,136.0,0.03,3.75
2020-08-29 13:51:00,145.0,0.01,4.5
2020-08-29 13:52:00,155.0,0.14,4.36
2020-08-29 13:53:00,166.0,0.15,4.87
2020-08-29 13:54:00,137.0,0.04,4.91
2020-08-29 13:55:00,151.0,0.16,4.91
2020-08-29 13:56:00,151.0,0.04,4.42
2020-08-29 13:57:00,142.0,0.04,4.38
2020-08-29 13:58:00,159.0,0.08,3.7
2020-08-29 13:59:00,166.0,0.12,4.21
2020-08-29 14:00:00,178.0,0.28,4.3
2020-08-29 14:01:00,133.0,0.06,4.61
2020-08-29 14:02:00,158.0,0.23,4.6
2020-08-29 14:03:00,154.0,0.04,4.08
2020-08-29 14:04:00,132.0,0.03,4.03
2020-08-29 14:05:00,151.0,0.09,4.7
2020-08-29 14:06:00,120.0,0.03,6.66
2020-08-29 14:07:00,149.0,0.07,6.9
2020-08-29 14:08:00,134.0,0.04,7.35
2020-08-29 14:09:00,152.0,0.18,5.83
2020-08-29 14:10:00,172.0,0.09,4.82
2020-08-29 14:11:00,134.0,0.07,7.29
2020-08-29 14:12:00,148.0,5.69,7.12
2020-08-29 14:13:00,165.0,0.06,7.56
2020-08-29 14:14:00,133.0,0.5,7.6
2020-08-29 14:15:00,132.0,12.22,6.92
2020-08-29 14:16:00,176.0,0.29,7.8
2020-08-29 14:17:00,133.0,1.26,7.64
2020-08-29 14:18:00,152.0,0.63,7.19
2020-08-29 14:19:00,172.0,0.2,12.32
2020-08-29 14:20:00,132.0,0.29,8.89
2020-08-29 14:21:00,127.0,1.5,8.27
2020-08-29 14:22:00,154.0,0.49,8.4
2020-08-29 14:23:00,141.0,0.21,7.71
2020-08-29 14:24:00,130.0,0.56,7.7
2020-08-29 14:25:00,153.0,0.07,7.16
2020-08-29 14:26:00,146.0,0.17,6.78
2020-08-29 14:27:00,159.0,0.07,6.85
2020-08-29 14:28:00,171.0,0.12,6.98
2020-08-29 14:29:00,181.0,0.14,6.78
2020-08-29 14:30:00,124.0,0.5,7.3
2020-08-29 14:31:00,172.0,0.09,6.67
2020-08-29 14:32:00,131.0,0.18,7.61
2020-08-29 14:33:00,128.0,0.03,7.82
2020-08-29 14:34:00,176.0,0.18,7.25
2020-08-29 14:35:00,147.0,0.04,7.06
2020-08-29 14:36:00,128.0,0.38,5.91
2020-08-29 14:37:00,150.0,0.12,4.74
2020-08-29 14:38:00,137.0,0.05,5.91
2020-08-29 14:39:00,134.0,0.23,6.19
2020-08-29 14:40:00,167.0,0.04,6.67
2020-08-29 14:41:00,154.0,0.03,7.65
2020-08-29 14:42:00,118.0,1.72,5.85
2020-08-29 14:43:00,138.0,0.08,5.94
2020-08-29 14:44:00,126.0,1.3,5.01
2020-08-29 14:45:00,135.0,0.03,6.18
2020-08-29 14:46:00,108.0,2.14,6.14
2020-08-29 14:47:00,120.0,0.74,5.49
2020-08-29 14:48:00,137.0,2.98,4.6
2020-08-29 14:49:00,157.0,0.16,5.39
2020-08-29 14:50:00,137.0,0.2,5.7
2020-08-29 14:51:00,171.0,0.15,6.68
2020-08-29 14:52:00,136.0,0.28,5.71
2020-08-29 14:53:00,143.0,0.66,6.9
2020-08-29 14:54:00,147.0,0.15,6.23
2020-08-29 14:55:00,150.0,4.22,5.1
2020-08-29 14:56:00,161.0,0.22,6.1
2020-08-29 14:57:00,142.0,0.05,6.04
2020-08-29 14:58:00,157.0,0.18,6.95
2020-08-29 14:59:00,129.0,0.19,5.71
2020-08-29 15:00:00,117.0,2.59,6.19
2020-08-29 15:01:00,168.0,0.16,7.65
2020-08-29 15:02:00,150.0,0.06,6.04
2020-08-29 15:03:00,138.0,0.06,5.07
2020-08-29 15:04:00,162.0,0.15,5.96
2020-08-29 15:05:00,136.0,0.06,5.85
2020-08-29 15:06:00,137.0,0.11,4.88
2020-08-29 15:07:00,171.0,0.08,6.29
2020-08-29 15:08:00,125.0,0.09,5.64
2020-08-29 15:09:00,151.0,0.24,5.38
2020-08-29 15:10:00,118.0,1.62,4.77
2020-08-29 15:11:00,130.0,1.25,5.85
2020-08-29 15:12:00,140.0,0.74,5.6
2020-08-29 15:13:00,144.0,0.92,4.85
2020-08-29 15:14:00,132.0,0.99,4.64
2020-08-29 15:15:00,138.0,0.58,3.88
2020-08-29 15:16:00,138.0,0.68,3.59
2020-08-29 15:17:00,127.0,2.24,4.63
2020-08-29 15:18:00,169.0,0.12,5.24
2020-08-29 15:19:00,131.0,0.81,4.33
2020-08-29 15:20:00,155.0,0.48,4.56
2020-08-29 15:21:00,124.0,3.3,4.7
2020-08-29 15:22:00,144.0,0.81,5.28
2020-08-29 15:23:00,139.0,4.47,4.44
2020-08-29 15:24:00,150.0,3.76,5.12
2020-08-29 15:25:00,178.0,0.19,5.12
2020-08-29 15:26:00,150.0,2.98,4.1
2020-08-29 15:27:00,159.0,1.23,3.89
2020-08-29 15:28:00,173.0,0.94,3.51
2020-08-29 15:29:00,157.0,0.06,3.53
2020-08-29 15:30:00,127.0,6.09,6.71
2020-08-29 15:31:00,157.0,7.29,4.9
2020-08-29 15:32:00,168.0,0.23,4.89
2020-08-29 15:33:00,140.0,0.81,3.77
2020-08-29 15:34:00,140.0,4.63,5.22
2020-08-29 15:35:00,160.0,1.18,3.8
2020-08-29 15:36:00,140.0,2.33,4.83
2020-08-29 15:37:00,161.0,0.32,4.63
2020-08-29 15:38:00,136.0,0.31,4.94
2020-08-29 15:39:00,147.0,2.73,4.24
2020-08-29 15:40:00,157.0,1.86,5.05
2020-08-29 15:41:00,145.0,0.06,4.88
2020-08-29 15:42:00,158.0,0.14,4.45
2020-08-29 15:43:00,142.0,1.34,4.05
2020-08-29 15:44:00,138.0,0.41,4.41
2020-08-29 15:45:00,129.0,1.23,4.58
2020-08-29 15:46:00,147.0,0.68,4.62
2020-08-29 15:47:00,169.0,0.21,4.47
2020-08-29 15:48:00,134.0,1.26,4.88
2020-08-29 15:49:00,134.0,3.78,4.46
2020-08-29 15:50:00,150.0,0.08,6.77
2020-08-29 15:51:00,139.0,0.11,5.83
2020-08-29 15:52:00,153.0,0.1,4.1
2020-08-29 15:53:00,140.0,0.04,4.26
2020-08-29 15:54:00,157.0,0.23,6.25
2020-08-29 15:55:00,141.0,0.12,6.42
2020-08-29 15:56:00,151.0,0.2,6.83
2020-08-29 15:57:00,160.0,0.23,7.4
2020-08-29 15:58:00,157.0,0.08,8.51
2020-08-29 15:59:00,191.0,1.06,7.81
2020-08-29 16:00:00,145.0,0.06,6.57
2020-08-29 16:01:00,160.0,0.23,7.03
2020-08-29 16:02:00,134.0,0.07,7.37
2020-08-29 16:03:00,125.0,0.06,7.74
2020-08-29 16:04:00,143.0,0.15,7.97
2020-08-29 16:05:00,143.0,0.04,7.63
2020-08-29 16:06:00,147.0,0.17,8.23
2020-08-29 16:07:00,155.0,0.17,8.55
2020-08-29 16:08:00,148.0,0.07,8.45
2020-08-29 16:09:00,142.0,0.07,8.27
2020-08-29 16:10:00,132.0,0.06,8.22
2020-08-29 16:11:00,144.0,0.05,8.47
2020-08-29 16:12:00,146.0,2.17,8.01
2020-08-29 16:13:00,149.0,0.06,7.55
2020-08-29 16:14:00,136.0,0.03,7.82
2020-08-29 16:15:00,142.0,0.08,6.93
2020-08-29 16:16:00,131.0,0.16,7.47
2020-08-29 16:17:00,144.0,0.31,7.31
2020-08-29 16:18:00,129.0,0.07,6.5
2020-08-29 16:19:00,157.0,0.19,5.83
2020-08-29 16:20:00,141.0,0.11,10.6
2020-08-29 16:21:00,134.0,0.68,8.45
2020-08-29 16:22:00,146.0,0.19,8.55
2020-08-29 16:23:00,156.0,0.06,5.97
2020-08-29 16:24:00,144.0,0.57,5.57
2020-08-29 16:25:00,155.0,0.12,6.87
2020-08-29 16:26:00,153.0,0.07,5.96
2020-08-29 16:27:00,134.0,0.04,6.99
2020-08-29 16:28:00,149.0,0.11,5.23
2020-08-29 16:29:00,156.0,0.04,5.49
2020-08-29 16:30:00,124.0,0.03,5.33
2020-08-29 16:31:00,128.0,0.06,5.82
2020-08-29 16:32:00,144.0,0.19,6.83
2020-08-29 16:33:00,123.0,0.11,5.85
2020-08-29 16:34:00,140.0,0.47,5.47
2020-08-29 16:35:00,152.0,0.22,4.28
2020-08-29 16:36:00,160.0,0.2,6.05
2020-08-29 16:37:00,159.0,0.12,4.53
2020-08-29 16:38:00,128.0,0.07,7.02
2020-08-29 16:39:00,160.0,0.24,5.97
2020-08-29 16:40:00,132.0,0.39,7.43
2020-08-29 16:41:00,177.0,0.18,5.43
2020-08-29 16:42:00,134.0,0.03,4.18
2020-08-29 16:43:00,137.0,0.06,4.64
2020-08-29 16:44:00,141.0,0.42,4.78
2020-08-29 16:45:00,130.0,1.16,5.52
2020-08-29 16:46:00,138.0,0.09,6.93
2020-08-29 16:47:00,157.0,0.04,5.94
2020-08-29 16:48:00,131.0,0.52,6.51
2020-08-29 16:49:00,143.0,0.04,6.14
2020-08-29 16:50:00,138.0,0.06,6.79
2020-08-29 16:51:00,154.0,0.06,5.83
2020-08-29 16:52:00,146.0,0.05,7.4
2020-08-29 16:53:00,163.0,0.07,5.2
2020-08-29 16:54:00,183.0,0.15,4.93
2020-08-29 16:55:00,133.0,0.04,4.81
2020-08-29 16:56:00,135.0,0.06,6.0
2020-08-29 16:57:00,182.0,0.23,5.33
2020-08-29 16:58:00,145.0,0.06,4.2
2020-08-29 16:59:00,166.0,0.08,4.84
2020-08-29 17:00:00,120.0,1.94,5.5
2020-08-29 17:01:00,144.0,0.07,4.89
2020-08-29 17:02:00,142.0,0.06,4.61
2020-08-29 17:03:00,116.0,0.34,4.69
2020-08-29 17:04:00,143.0,0.21,4.45
2020-08-29 17:05:00,132.0,1.96,4.09
2020-08-29 17:06:00,115.0,6.19,4.41
2020-08-29 17:07:00,132.0,0.24,5.97
2020-08-29 17:08:00,175.0,0.21,5.08
2020-08-29 17:09:00,144.0,0.05,5.93
2020-08-29 17:10:00,137.0,0.05,6.34
2020-08-29 17:11:00,151.0,0.18,5.73
2020-08-29 17:12:00,133.0,0.1,5.92
2020-08-29 17:13:00,155.0,0.06,4.87
2020-08-29 17:14:00,133.0,0.06,4.45
2020-08-29 17:15:00,148.0,0.17,4.9
2020-08-29 17:16:00,143.0,0.04,3.87
2020-08-29 17:17:00,147.0,0.07,4.14
2020-08-29 17:18:00,122.0,0.04,4.24
2020-08-29 17:19:00,145.0,0.21,4.87
2020-08-29 17:20:00,150.0,0.15,4.6
2020-08-29 17:21:00,159.0,0.23,5.74
2020-08-29 17:22:00,153.0,0.1,5.32
2020-08-29 17:23:00,137.0,0.07,5.21
2020-08-29 17:24:00,146.0,0.14,4.78
2020-08-29 17:25:00,137.0,0.07,4.69
2020-08-29 17:26:00,178.0,0.18,4.6
2020-08-29 17:27:00,139.0,0.05,4.41
2020-08-29 17:28:00,152.0,0.07,4.59
2020-08-29 17:29:00,162.0,0.2,5.24
2020-08-29 17:30:00,125.0,0.03,4.57
2020-08-29 17:31:00,155.0,0.14,4.74
2020-08-29 17:32:00,123.0,0.01,4.27
2020-08-29 17:33:00,132.0,0.06,4.07
2020-08-29 17:34:00,129.0,0.07,3.63
2020-08-29 17:35:00,133.0,0.03,6.11
2020-08-29 17:36:00,145.0,0.06,6.88
2020-08-29 17:37:00,158.0,0.14,5.17
2020-08-29 17:38:00,157.0,0.07,7.39
2020-08-29 17:39:00,169.0,0.25,8.34
2020-08-29 17:40:00,139.0,0.11,8.0
2020-08-29 17:41:00,160.0,0.12,6.18
2020-08-29 17:42:00,139.0,0.03,7.08
2020-08-29 17:43:00,140.0,0.04,7.62
2020-08-29 17:44:00,134.0,0.03,7.53
2020-08-29 17:45:00,144.0,0.16,7.43
2020-08-29 17:46:00,149.0,0.08,10.65
2020-08-29 17:47:00,160.0,0.06,8.01
2020-08-29 17:48:00,122.0,0.04,7.79
2020-08-29 17:49:00,143.0,0.09,8.19
2020-08-29 17:50:00,154.0,0.17,8.28
2020-08-29 17:51:00,139.0,0.09,7.88
2020-08-29 17:52:00,149.0,0.11,8.22
2020-08-29 17:53:00,159.0,0.19,7.33
2020-08-29 17:54:00,140.0,0.07,7.46
2020-08-29 17:55:00,152.0,0.18,7.8
2020-08-29 17:56:00,147.0,0.16,8.17
2020-08-29 17:57:00,137.0,0.04,8.64
2020-08-29 17:58:00,135.0,0.03,8.13
2020-08-29 17:59:00,149.0,0.23,8.43
2020-08-29 18:00:00,124.0,0.05,8.09
2020-08-29 18:01:00,152.0,0.05,8.25
2020-08-29 18:02:00,139.0,0.03,7.27
2020-08-29 18:03:00,152.0,0.17,6.99
2020-08-29 18:04:00,137.0,0.06,6.38
2020-08-29 18:05:00,182.0,0.19,7.25
2020-08-29 18:06:00,148.0,0.02,6.24
2020-08-29 18:07:00,158.0,0.21,7.15
2020-08-29 18:08:00,135.0,0.06,6.29
2020-08-29 18:09:00,135.0,0.06,6.43
2020-08-29 18:10:00,146.0,0.07,7.2
2020-08-29 18:11:00,161.0,0.04,7.47
2020-08-29 18:12:00,149.0,0.01,6.11
2020-08-29 18:13:00,140.0,0.03,6.56
2020-08-29 18:14:00,153.0,0.04,5.85
2020-08-29 18:15:00,136.0,0.02,5.54
2020-08-29 18:16:00,154.0,0.09,6.25
2020-08-29 18:17:00,157.0,0.03,5.98
2020-08-29 18:18:00,142.0,0.04,5.94
2020-08-29 18:19:00,130.0,0.02,5.5
2020-08-29 18:20:00,146.0,0.27,4.95
2020-08-29 18:21:00,134.0,0.14,5.1
2020-08-29 18:22:00,138.0,0.06,5.11
2020-08-29 18:23:00,138.0,0.07,5.37
2020-08-29 18:24:00,114.0,0.03,5.49
2020-08-29 18:25:00,150.0,0.21,5.05
2020-08-29 18:26:00,134.0,0.06,5.99
2020-08-29 18:27:00,129.0,0.06,5.57
2020-08-29 18:28:00,140.0,0.17,4.94
2020-08-29 18:29:00,133.0,0.05,5.55
2020-08-29 18:30:00,146.0,0.22,6.16
2020-08-29 18:31:00,134.0,0.13,5.57
2020-08-29 18:32:00,128.0,0.04,5.59
2020-08-29 18:33:00,146.0,0.1,6.78
2020-08-29 18:34:00,133.0,0.06,6.79
2020-08-29 18:35:00,134.0,0.04,6.11
2020-08-29 18:36:00,148.0,0.04,5.6
2020-08-29 18:37:00,153.0,0.06,5.85
2020-08-29 18:38:00,130.0,0.04,5.02
2020-08-29 18:39:00,143.0,0.11,4.69
2020-08-29 18:40:00,136.0,0.03,4.81
2020-08-29 18:41:00,149.0,0.19,5.09
2020-08-29 18:42:00,162.0,0.17,5.4
2020-08-29 18:43:00,146.0,0.09,4.96
2020-08-29 18:44:00,118.0,0.05,5.41
2020-08-29 18:45:00,134.0,0.07,4.93
2020-08-29 18:46:00,148.0,0.14,4.77
2020-08-29 18:47:00,136.0,0.04,3.79
2020-08-29 18:48:00,147.0,0.16,4.32
2020-08-29 18:49:00,162.0,0.11,3.43
2020-08-29 18:50:00,139.0,0.03,4.53
2020-08-29 18:51:00,150.0,0.08,4.59
2020-08-29 18:52:00,135.0,0.07,4.09
2020-08-29 18:53:00,132.0,0.04,4.12
2020-08-29 18:54:00,126.0,0.04,5.03
2020-08-29 18:55:00,147.0,0.12,5.62
2020-08-29 18:56:00,139.0,0.03,5.12
2020-08-29 18:57:00,148.0,0.09,4.41
2020-08-29 18:58:00,165.0,0.21,4.16
2020-08-29 18:59:00,116.0,0.05,4.39
2020-08-29 19:00:00,129.0,0.04,4.79
2020-08-29 19:01:00,141.0,0.19,4.13
2020-08-29 19:02:00,153.0,0.19,4.72
2020-08-29 19:03:00,142.0,0.08,4.85
2020-08-29 19:04:00,150.0,0.07,4.58
2020-08-29 19:05:00,117.0,0.03,3.88
2020-08-29 19:06:00,130.0,0.07,4.24
2020-08-29 19:07:00,136.0,0.1,3.86
2020-08-29 19:08:00,124.0,2.77,3.99
2020-08-29 19:09:00,113.0,3.21,4.69
2020-08-29 19:10:00,152.0,0.27,4.43
2020-08-29 19:11:00,121.0,4.75,5.09
2020-08-29 19:12:00,164.0,0.25,5.75
2020-08-29 19:13:00,124.0,0.38,4.84
2020-08-29 19:14:00,142.0,0.24,5.24
2020-08-29 19:15:00,119.0,1.35,4.78
2020-08-29 19:16:00,131.0,1.36,6.49
2020-08-29 19:17:00,128.0,3.71,5.49
2020-08-29 19:18:00,162.0,0.09,4.92
2020-08-29 19:19:00,171.0,0.11,7.06
2020-08-29 19:20:00,150.0,0.14,5.33
2020-08-29 19:21:00,126.0,0.07,7.81
2020-08-29 19:22:00,123.0,0.57,7.68
2020-08-29 19:23:00,145.0,0.06,5.16
2020-08-29 19:24:00,140.0,0.03,4.24
2020-08-29 19:25:00,157.0,0.1,6.31
2020-08-29 19:26:00,115.0,0.1,5.4
2020-08-29 19:27:00,162.0,0.25,6.57
2020-08-29 19:28:00,135.0,0.04,6.52
2020-08-29 19:29:00,138.0,1.08,7.09
2020-08-29 19:30:00,150.0,0.17,7.93
2020-08-29 19:31:00,130.0,0.06,7.69
2020-08-29 19:32:00,133.0,1.1,7.73
2020-08-29 19:33:00,147.0,0.23,7.76
2020-08-29 19:34:00,129.0,0.22,7.85
2020-08-29 19:35:00,148.0,0.18,8.31
2020-08-29 19:36:00,136.0,0.13,8.19
2020-08-29 19:37:00,153.0,0.19,7.14
2020-08-29 19:38:00,131.0,0.1,7.21
2020-08-29 19:39:00,136.0,0.09,6.88
2020-08-29 19:40:00,145.0,0.11,8.77
2020-08-29 19:41:00,155.0,0.19,8.14
2020-08-29 19:42:00,163.0,0.24,7.68
2020-08-29 19:43:00,132.0,0.05,7.37
2020-08-29 19:44:00,135.0,0.69,6.85
2020-08-29 19:45:00,147.0,0.31,6.75
2020-08-29 19:46:00,155.0,0.12,7.13
2020-08-29 19:47:00,165.0,0.2,7.85
2020-08-29 19:48:00,145.0,0.05,6.45
2020-08-29 19:49:00,154.0,0.06,6.43
2020-08-29 19:50:00,164.0,0.19,7.14
2020-08-29 19:51:00,176.0,0.08,6.48
2020-08-29 19:52:00,154.0,0.07,6.0
2020-08-29 19:53:00,134.0,0.05,5.96
2020-08-29 19:54:00,153.0,0.23,6.64
2020-08-29 19:55:00,146.0,0.62,6.76
2020-08-29 19:56:00,156.0,0.16,6.22
2020-08-29 19:57:00,155.0,0.05,7.22
2020-08-29 19:58:00,155.0,0.07,6.18
2020-08-29 19:59:00,140.0,0.05,6.28
2020-08-29 20:00:00,167.0,0.22,6.55
2020-08-29 20:01:00,160.0,0.07,6.8
2020-08-29 20:02:00,139.0,0.05,5.96
2020-08-29 20:03:00,183.0,0.23,5.9
2020-08-29 20:04:00,148.0,0.06,6.38
2020-08-29 20:05:00,152.0,0.06,6.29
2020-08-29 20:06:00,162.0,0.18,5.57
2020-08-29 20:07:00,144.0,0.04,6.6
2020-08-29 20:08:00,140.0,0.06,5.49
2020-08-29 20:09:00,165.0,0.13,6.42
2020-08-29 20:10:00,156.0,0.08,5.84
2020-08-29 20:11:00,167.0,0.05,5.58
2020-08-29 20:12:00,147.0,0.03,5.69
2020-08-29 20:13:00,141.0,0.02,6.16
2020-08-29 20:14:00,153.0,0.17,6.51
2020-08-29 20:15:00,141.0,0.03,5.39
2020-08-29 20:16:00,140.0,0.04,5.88
2020-08-29 20:17:00,130.0,0.06,7.32
2020-08-29 20:18:00,174.0,0.37,6.44
2020-08-29 20:19:00,135.0,0.09,7.52
2020-08-29 20:20:00,148.0,0.09,6.57
2020-08-29 20:21:00,141.0,0.04,5.54
2020-08-29 20:22:00,156.0,0.17,4.95
2020-08-29 20:23:00,167.0,0.23,4.96
2020-08-29 20:24:00,130.0,0.05,4.6
2020-08-29 20:25:00,150.0,0.18,5.38
2020-08-29 20:26:00,158.0,0.07,3.69
2020-08-29 20:27:00,169.0,0.21,4.02
2020-08-29 20:28:00,138.0,0.1,3.74
2020-08-29 20:29:00,147.0,0.16,4.37
2020-08-29 20:30:00,164.0,0.13,5.22
2020-08-29 20:31:00,175.0,0.18,4.6
2020-08-29 20:32:00,185.0,0.24,4.8
2020-08-29 20:33:00,167.0,0.08,4.06
2020-08-29 20:34:00,149.0,0.07,4.46
2020-08-29 20:35:00,194.0,0.35,4.39
2020-08-29 20:36:00,142.0,0.07,4.59
2020-08-29 20:37:00,163.0,0.17,4.76
2020-08-29 20:38:00,164.0,0.05,4.56
2020-08-29 20:39:00,148.0,0.05,4.08
2020-08-29 20:40:00,141.0,0.05,4.26
2020-08-29 20:41:00,125.0,0.06,4.97
2020-08-29 20:42:00,134.0,0.03,4.3
2020-08-29 20:43:00,156.0,0.17,4.18
2020-08-29 20:44:00,136.0,0.09,4.83
2020-08-29 20:45:00,129.0,0.03,4.5
2020-08-29 20:46:00,147.0,0.19,3.73
2020-08-29 20:47:00,137.0,0.06,3.57
2020-08-29 20:48:00,152.0,0.03,5.0
2020-08-29 20:49:00,164.0,0.19,4.84
2020-08-29 20:50:00,155.0,0.05,4.56
2020-08-29 20:51:00,168.0,0.08,4.55
2020-08-29 20:52:00,134.0,0.03,4.28
2020-08-29 20:53:00,140.0,0.05,5.52
2020-08-29 20:54:00,144.0,0.06,4.71
2020-08-29 20:55:00,147.0,0.07,4.39
2020-08-29 20:56:00,130.0,0.04,4.51
2020-08-29 20:57:00,141.0,0.06,4.58
